DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NGA: Nigeria,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,114.369991025191,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,87.3529885737339,152.598424173565,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NGA: Nigeria,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,111.270285273019,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,82.4636599541524,153.164492224917,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NGA: Nigeria,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,108.069070932718,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,77.4886555753636,153.772886208079,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIU: Niue,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,28.3533079264479,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.5056592440015,60.1974106997095,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIU: Niue,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,27.4609658065918,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.7855239202982,59.1778294925348,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIU: Niue,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,26.6392938676345,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.1655931919246,58.9382007437435,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIU: Niue,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,25.8052952229526,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.5329898559263,58.2388354478435,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIU: Niue,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,25.0227906801025,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.9188947305865,57.6264096699206,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.41867213827341,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.31717574077948,6.51817461681584,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.37193187999952,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.26866681330046,6.47444286039558,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.34683106771616,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.24344943079985,6.44897059983619,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,6.33883128988089,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.2327779388172,6.44400433349814,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_NA: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,6.34900432015417,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.21998063358661,6.4776809717226,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHERNAMR: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.41867213827341,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.31717574077948,6.51817461681584,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHERNAMR: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.37193187999952,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.26866681330046,6.47444286039558,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHERNAMR: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.34683106771616,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.24344943079985,6.44897059983619,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHERNAMR: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,6.33883128988089,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.2327779388172,6.44400433349814,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHERNAMR: North America,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,6.34900432015417,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.21998063358661,6.4776809717226,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MKD: North Macedonia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,8.25123041106904,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.649626893891,8.82911221760017,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MKD: North Macedonia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.96886510161188,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.40644757693933,7.53410031309102,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MKD: North Macedonia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,5.9499939951042,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.51540826251661,6.44163921715132,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MKD: North Macedonia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,5.01686279025831,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.59691013427444,5.50701812125317,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MKD: North Macedonia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,4.08188450830908,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.66127307309276,4.56274455377921,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHAFR: Northern Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,30.4473511337245,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.1709711333523,35.9675325096056,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHAFR: Northern Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,29.957248078712,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.3392848181799,36.2230277431577,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHAFR: Northern Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,29.2460335442387,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.2992049860136,36.2097013579098,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHAFR: Northern Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,28.5770475332137,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.3393078159756,36.2759283644822,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_NORTHAFR: Northern Africa,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,27.8114704478688,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.3489586724674,36.1547069617565,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_NORTHERN_AFRICA: Northern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2018,21.6936516095504,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_NORTHERN_AFRICA: Northern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2019,20.9852561038776,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_NORTHERN_AFRICA: Northern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2020,20.2865674639724,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_NORTHERN_AFRICA: Northern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2021,19.6149982223391,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AU_NORTHERN_AFRICA: Northern Africa (African Union),CME_MRY0T4: Under-five mortality rate,_T: Total,2022,18.9581869616116,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIANORTHERNAFR: Northern Africa and Western Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,26.7248657861497,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,24.331582074181,29.801348793508,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIANORTHERNAFR: Northern Africa and Western Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,26.1456212056599,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.604904667264,29.5773289129413,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIANORTHERNAFR: Northern Africa and Western Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,25.4633072795429,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.7535278292143,29.2564348822094,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIANORTHERNAFR: Northern Africa and Western Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,24.9602765979993,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,22.0725078933416,29.1452451851553,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_WESTERNASIANORTHERNAFR: Northern Africa and Western Asia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,24.3767957144501,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.3530176141206,28.972570626299,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NOR: Norway,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,2.45842118007591,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.32459828945503,2.59787985437927,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NOR: Norway,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,2.40245293956825,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.26537115490917,2.54308983066555,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NOR: Norway,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,2.36508156953188,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.22821655461465,2.50692096203558,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NOR: Norway,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,2.34678220134879,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.20394338663936,2.49717019515438,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NOR: Norway,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,2.34603968713035,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.17794255290116,2.52467318506188,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIA: Oceania,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,21.7914126585365,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.2578751222636,27.7037423507666,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIA: Oceania,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,21.4671352658253,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.7077225678798,27.8855758823161,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIA: Oceania,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,21.2405806041857,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.1624580719327,28.3179924862966,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIA: Oceania,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,20.5653519111272,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.2963048233871,28.2112160829417,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIA: Oceania,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,19.954182989222,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.5573636907062,28.0644978397286,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,"UNSDG_OCEANIAexAUSNZL: Oceania, excluding Australia and New Zealand",CME_MRY0T4: Under-five mortality rate,_T: Total,2018,42.5435321800666,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.7271347723819,55.3390377260696,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,"UNSDG_OCEANIAexAUSNZL: Oceania, excluding Australia and New Zealand",CME_MRY0T4: Under-five mortality rate,_T: Total,2019,41.5539352059918,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.3107071194678,55.3159450840894,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,"UNSDG_OCEANIAexAUSNZL: Oceania, excluding Australia and New Zealand",CME_MRY0T4: Under-five mortality rate,_T: Total,2020,40.441878921548,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.7248647752577,55.3563608499981,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,"UNSDG_OCEANIAexAUSNZL: Oceania, excluding Australia and New Zealand",CME_MRY0T4: Under-five mortality rate,_T: Total,2021,39.3333556394285,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,28.1251584164571,55.5745168249641,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,"UNSDG_OCEANIAexAUSNZL: Oceania, excluding Australia and New Zealand",CME_MRY0T4: Under-five mortality rate,_T: Total,2022,38.1661559916605,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.6552417139253,55.4583421771479,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,10.9357859004086,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.4594094252063,11.4487671904696,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,10.8271168906404,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.2683974202989,11.4323924327053,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,10.7220398474243,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.0540859369115,11.4322719591442,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,10.620546117633,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.79115313122263,11.5019716310782,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,10.5268208883459,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.48705144787012,11.6314783820168,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAK: Pakistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,68.7735471024342,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,61.5708360378351,76.9724171561706,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAK: Pakistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,66.6828667759701,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,58.8307895471324,75.608200848883,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAK: Pakistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,64.5757762501573,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,56.0505507241937,74.3371023383776,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAK: Pakistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,62.5069680103014,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,53.3374189373237,73.1680002820335,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAK: Pakistan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,60.4630366680143,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,50.4729477678007,72.3816772415157,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PLW: Palau,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,23.2296317052161,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.1061329997317,34.5663512840845,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PLW: Palau,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,23.3762251758041,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.7787127978713,35.563715268377,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PLW: Palau,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,23.2893216486304,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.3712698094648,36.2028075399568,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PLW: Palau,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,23.0492044724559,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.8091428073603,36.75345063612,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PLW: Palau,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,22.7329238451114,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.1971001150805,37.0667687071741,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAN: Panama,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,16.4775889654267,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.1144408916047,16.8378424592748,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAN: Panama,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,15.9237420457801,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.5636170181838,16.2751280962116,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAN: Panama,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,15.2295367469095,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.8756815129201,15.5974789143515,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAN: Panama,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,14.5204203536424,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.1162859836947,14.9500016755504,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAN: Panama,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,13.8758412787615,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.3226552210134,14.4462056343116,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PNG: Papua New Guinea,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,47.2427275903644,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,34.8082863320913,63.1339537814432,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PNG: Papua New Guinea,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,45.8507299695822,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.9453732403338,62.9420748938644,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PNG: Papua New Guinea,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,44.462718170719,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.0547668867945,63.0732800584293,,,,UN_IGME,,,,,,_T: Total
